TripDuration,StartTime,StopTime,StartStationID,StartStationName,StartStationLatitude,StartStationLongitude,EndStationID,EndStationName,EndStationLatitude,EndStationLongitude,BikeID,UserType,BirthYear,Gender
378,9/1/2014 0:13,9/1/2014 0:20,464,E 56 St & 3 Ave,40.75934501,-73.96759673,455,1 Ave & E 44 St,40.75001986,-73.96905301,16945,Subscriber,1972,1
1046,9/1/2014 0:14,9/1/2014 0:31,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,440,E 45 St & 3 Ave,40.75255434,-73.97282625,20704,Subscriber,1976,1
333,9/1/2014 0:14,9/1/2014 0:19,293,Lafayette St & E 8 St,40.73028666,-73.9907647,317,E 6 St & Avenue B,40.72453734,-73.98185424,19050,Subscriber,1984,1
530,9/1/2014 0:14,9/1/2014 0:23,490,8 Ave & W 33 St,40.751551,-73.993934,479,9 Ave & W 45 St,40.76019252,-73.9912551,20046,Subscriber,1979,1
683,9/1/2014 0:14,9/1/2014 0:26,465,Broadway & W 41 St,40.75513557,-73.98658032,528,2 Ave & E 31 St,40.74290902,-73.97706058,19017,Subscriber,1986,2
678,9/1/2014 0:14,9/1/2014 0:26,532,S 5 Pl & S 4 St,40.710451,-73.960876,409,DeKalb Ave & Skillman St,40.6906495,-73.95643107,16030,Subscriber,1978,1
671,9/1/2014 0:15,9/1/2014 0:26,307,Canal St & Rutgers St,40.71427487,-73.98990025,433,E 13 St & Avenue A,40.72955361,-73.98057249,15411,Subscriber,1985,1
3794,9/1/2014 0:15,9/1/2014 1:18,401,Allen St & Rivington St,40.72019576,-73.98997825,501,FDR Drive & E 35 St,40.744219,-73.97121214,17568,Customer,,0
743,9/1/2014 0:15,9/1/2014 0:27,127,Barrow St & Hudson St,40.73172428,-74.00674436,494,W 26 St & 8 Ave,40.74734825,-73.99723551,18625,Subscriber,1976,1
425,9/1/2014 0:16,9/1/2014 0:23,449,W 52 St & 9 Ave,40.76461837,-73.98789473,359,E 47 St & Park Ave,40.75510267,-73.97498696,16411,Subscriber,1991,1
556,9/1/2014 0:16,9/1/2014 0:25,297,E 15 St & 3 Ave,40.734232,-73.986923,266,Avenue D & E 8 St,40.72368361,-73.97574813,19599,Subscriber,1993,1
573,9/1/2014 0:16,9/1/2014 0:26,383,Greenwich Ave & Charles St,40.735238,-74.000271,462,W 22 St & 10 Ave,40.74691959,-74.00451887,16570,Subscriber,1971,1
217,9/1/2014 0:16,9/1/2014 0:20,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,447,8 Ave & W 52 St,40.76370739,-73.9851615,18194,Subscriber,1980,2
312,9/1/2014 0:16,9/1/2014 0:21,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,293,Lafayette St & E 8 St,40.73028666,-73.9907647,21574,Subscriber,1975,1
566,9/1/2014 0:16,9/1/2014 0:26,383,Greenwich Ave & Charles St,40.735238,-74.000271,462,W 22 St & 10 Ave,40.74691959,-74.00451887,19342,Subscriber,1981,2
334,9/1/2014 0:16,9/1/2014 0:22,491,E 24 St & Park Ave S,40.74096374,-73.98602213,174,E 25 St & 1 Ave,40.7381765,-73.97738662,20540,Subscriber,1969,1
801,9/1/2014 0:17,9/1/2014 0:30,382,University Pl & E 14 St,40.73492695,-73.99200509,515,W 43 St & 10 Ave,40.76009437,-73.99461843,20150,Subscriber,1989,1
861,9/1/2014 0:17,9/1/2014 0:32,383,Greenwich Ave & Charles St,40.735238,-74.000271,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,18808,Subscriber,1983,2
1630,9/1/2014 0:17,9/1/2014 0:45,376,John St & William St,40.70862144,-74.00722156,421,Clermont Ave & Park Ave,40.69573398,-73.97129668,19591,Customer,,0
783,9/1/2014 0:18,9/1/2014 0:31,79,Franklin St & W Broadway,40.71911552,-74.00666661,3002,South End Ave & Liberty St,40.711512,-74.015756,19415,Subscriber,1983,1
480,9/1/2014 0:18,9/1/2014 0:26,545,E 23 St & 1 Ave,40.736502,-73.97809472,501,FDR Drive & E 35 St,40.744219,-73.97121214,16595,Subscriber,1979,2
493,9/1/2014 0:18,9/1/2014 0:26,504,1 Ave & E 15 St,40.73221853,-73.98165557,528,2 Ave & E 31 St,40.74290902,-73.97706058,16663,Subscriber,1988,1
619,9/1/2014 0:18,9/1/2014 0:28,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,415,Pearl St & Hanover Square,40.7047177,-74.00926027,16014,Subscriber,1950,1
972,9/1/2014 0:18,9/1/2014 0:34,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,2009,Catherine St & Monroe St,40.71117444,-73.99682619,16834,Customer,,0
426,9/1/2014 0:18,9/1/2014 0:25,457,Broadway & W 58 St,40.76695317,-73.98169333,450,W 49 St & 8 Ave,40.76227205,-73.98788205,20275,Subscriber,1983,1
503,9/1/2014 0:18,9/1/2014 0:27,312,Allen St & E Houston St,40.722055,-73.989111,82,St James Pl & Pearl St,40.71117416,-74.00016545,16050,Subscriber,1963,1
520,9/1/2014 0:18,9/1/2014 0:27,410,Suffolk St & Stanton St,40.72066442,-73.98517977,394,E 9 St & Avenue C,40.72521311,-73.97768752,19125,Subscriber,1989,2
763,9/1/2014 0:18,9/1/2014 0:31,79,Franklin St & W Broadway,40.71911552,-74.00666661,3002,South End Ave & Liberty St,40.711512,-74.015756,17395,Subscriber,1981,2
